geo_id,total,tot_under_19,y_under_19,n_under_19,tot_19_64,y_19_64,n_19_64,tot_65_over,y_65_over,n_65_over,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US41033,85729,17166,95.40370499825237,4.596295001747641,47158,89.61151872428856,10.388481275711438,21405,99.79444055127307,0.20555944872693294,2017,OR,josephine,josephine_OR,0.147,12380,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.868,NA,0.132,6536000,3.09,0.227,3760,0.81,0.19,97497,42.66,-123.39,64096,1252,4316,19883,20420,6120,7414,4691,86352,79878,6474,86352,84691,1661,36493,8334,8229,6502,8383,2794,1193,1058,85729,17166,16377,789,47158,42259,4899,21405,21361,44,86352,79914,361,1036,542,0,1196,3303
0500000US41035,66331,15071,90.7172715811824,9.282728418817596,36931,83.57748233191627,16.422517668083724,14329,100,0,2017,OR,klamath,klamath_OR,0.143,9450,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.842,NA,0.158,5088000,3.16,0.223,3190,0.83,0.17,97425,43.47,-121.92,46898,2178,3224,15767,10864,5759,6120,2986,66935,58134,8801,66935,64833,2102,27616,6792,7209,4936,5501,2113,505,560,66331,15071,13672,1399,36931,30866,6065,14329,14329,0,66935,58719,629,2773,861,0,747,3206
0500000US41039,372940,75728,95.5340164800338,4.465983519966195,227345,90.9555961204337,9.044403879566298,69867,99.55343724505131,0.4465627549486882,2017,OR,lane,lane_OR,0.146,53150,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.76,NA,0.24,28582000,3.15,0.202,13940,0.69,0.31,97401,44.06,-123.08,257137,6184,13161,57912,75544,24400,46913,33023,374748,341360,33388,374748,363961,10787,151675,29291,33054,24810,35157,18385,5356,5622,372940,75728,72346,3382,227345,206783,20562,69867,69555,312,374748,323643,3667,1998,11318,887,11412,21823
0500000US41041,48572,8771,91.3920875612815,8.607912438718504,26375,87.18483412322276,12.815165876777252,13426,99.03172948011321,0.9682705198867868,2017,OR,lincoln,lincoln_OR,0.142,6700,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.807,NA,0.193,3984000,3.48,0.234,1900,0.78,0.22,97326,44.62,-123.6,37880,1500,2649,9970,10195,3064,6055,4447,48920,44369,4551,48920,47481,1439,21242,4746,4760,4397,3878,1859,917,685,48572,8771,8016,755,26375,22995,3380,13426,13296,130,48920,43204,126,1804,353,196,761,2476
0500000US41043,124360,29740,96.37861466039006,3.621385339609953,72073,89.16237703439567,10.837622965604318,22547,100,0,2017,OR,linn,linn_OR,0.135,16300,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.793,NA,0.207,8286000,2.98,0.209,5840,0.77,0.23,97322,44.63,-123,87222,2980,6244,27386,25574,9921,11226,3891,125047,113652,11395,125047,121962,3085,47188,7857,10534,8290,11060,6568,2127,752,124360,29740,28663,1077,72073,64262,7811,22547,22547,0,125047,113855,335,1277,1995,0,2376,5209
0500000US41045,27116,8455,97.61088113542283,2.3891188645771733,14051,89.55234502882358,10.447654971176428,4610,100,0,2017,OR,malheur,malheur_OR,0.13,3940,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.817,NA,0.183,1733000,2.58,0.231,1790,0.71,0.29,97901,43.59,-117.1,19709,843,2481,6172,6341,1956,1223,693,30480,20123,10357,30480,29028,1452,9165,1698,1845,2361,2232,717,149,163,27116,8455,8253,202,14051,12583,1468,4610,4610,0,30480,27661,399,313,154,0,712,1241
0500000US41047,335089,89134,95.98469719747796,4.015302802522045,195277,86.72654741725856,13.273452582741438,50678,99.85200678795533,0.14799321204467422,2017,OR,marion,marion_OR,0.11,36260,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.87,NA,0.13,18423000,2.98,0.194,16230,0.73,0.27,97002,45.23,-122.8,225382,18700,17941,64482,53059,19392,35557,16251,341286,250300,90986,341286,311135,30151,115718,16681,22741,21898,28220,16490,5614,4074,335089,89134,85555,3579,195277,169357,25920,50678,50603,75,341286,278886,3323,2584,7927,3187,23901,21478
0500000US41051,802324,162651,97.62743542923191,2.3725645707680862,537325,90.15586470013493,9.844135299865073,102348,99.33560010943057,0.6643998905694298,2017,OR,multnomah,multnomah_OR,0.138,108470,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.695,NA,0.305,62216000,3.36,0.187,28860,0.61,0.39,97010,45.55,-122.27,587811,20562,25855,106274,124534,43905,160186,106495,807555,714099,93456,807555,748007,59548,325039,50929,52327,50795,72281,50224,24305,24178,802324,162651,158792,3859,537325,484430,52895,102348,101668,680,807555,626905,44359,8449,59897,5003,20461,42481
0500000US41053,83354,21790,95.71821936668196,4.281780633318036,46961,89.07178296884649,10.92821703115351,14603,99.08922824077244,0.9107717592275559,2017,OR,polk,polk_OR,0.122,9710,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.715,NA,0.285,5244000,3.16,0.187,3480,0.63,0.37,97304,45.02,-123.11,52409,2104,3682,11154,14283,5018,9373,6795,83696,71951,11745,83696,79448,4248,29260,5175,6172,4265,7568,4072,1231,777,83354,21790,20857,933,46961,41829,5132,14603,14470,133,83696,75900,1065,1399,2011,1188,725,1408
0500000US41057,26133,5082,88.35104289649745,11.648957103502559,14537,81.13090733989131,18.869092660108688,6514,100,0,2017,OR,tillamook,tillamook_OR,0.125,3230,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.809,NA,0.191,1742000,3.16,0.205,1010,0.75,0.25,97107,45.58,-123.81,20095,517,1671,6239,6093,1568,2210,1797,26690,23838,2852,26690,25658,1032,11114,1910,2312,2443,3084,620,224,521,26133,5082,4490,592,14537,11794,2743,6514,6514,0,26690,24844,313,66,124,79,140,1124
0500000US41059,72786,21274,95.65196954028391,4.348030459716085,40698,90.81527347781217,9.184726522187821,10814,100,0,2017,OR,umatilla,umatilla_OR,0.115,8830,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.848,NA,0.152,4795000,3.18,0.205,4060,0.77,0.23,97801,45.73,-118.79,49992,3536,5489,14303,13488,4556,4919,3701,76985,56339,20646,76985,72057,4928,27525,4911,5710,4538,7627,3254,798,687,72786,21274,20349,925,40698,36960,3738,10814,10814,0,76985,64373,946,3134,220,220,5265,2827
0500000US41061,25978,6730,96.40416047548291,3.5958395245170873,14297,90.87920542771211,9.120794572287892,4951,100,0,2017,OR,union,union_OR,0.148,3820,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.799,NA,0.201,2139000,3.28,0.22,1260,0.78,0.22,97824,45.35,-117.84,17118,284,812,5374,4738,1685,2416,1809,26222,24953,1269,26222,25921,301,10273,1742,2751,2066,2344,752,383,235,25978,6730,6488,242,14297,12993,1304,4951,4951,0,26222,23906,489,649,13,228,162,775
0500000US41065,26040,6428,91.58369632856254,8.416303671437461,14520,85.99173553719008,14.008264462809915,5092,100,0,2017,OR,wasco,wasco_OR,0.113,2900,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.778,NA,0.222,1644000,3.32,0.177,1030,0.69,0.31,97001,44.95,-120.65,18564,456,2279,5044,5011,2065,2493,1216,26437,21581,4856,26437,24334,2103,10007,1645,1998,2261,2402,1009,389,303,26040,6428,5887,541,14520,12486,2034,5092,5092,0,26437,22206,121,782,416,52,2255,605
0500000US41067,585404,143749,97.55198297031632,2.448017029683685,366402,91.4836709406608,8.516329059339196,75253,99.68107583750813,0.3189241624918608,2017,OR,washington,washington_OR,0.101,57730,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.648,NA,0.352,31500000,3.2,0.165,22570,0.55,0.45,97005,45.49,-122.8,404077,13061,14806,69073,89082,33031,118371,66653,588957,489957,99000,588957,535264,53693,217894,17706,29485,31769,54501,44816,21513,18104,585404,143749,140230,3519,366402,335198,31204,75253,75013,240,588957,446384,12620,3731,62424,1546,29680,32572
0500000US41071,103445,25221,99.57971531660125,0.42028468339875497,60754,91.78325706949336,8.216742930506634,17470,99.90841442472811,0.09158557527189468,2017,OR,yamhill,yamhill_OR,0.108,11100,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.723,NA,0.277,5952000,3.14,0.188,4460,0.69,0.32,97101,45.1,-123.23,70951,3116,4141,16742,19780,7667,12090,7415,105722,88762,16960,105722,100752,4970,37629,4935,6378,6933,9245,6111,2010,2017,103445,25221,25115,106,60754,55762,4992,17470,17454,16,105722,93261,1115,1492,1317,274,3752,4511
0500000US42001,101040,21818,96.15913465945549,3.8408653405445046,59834,91.048567703981,8.951432296018986,19388,99.4120074272746,0.5879925727253972,2017,PA,adams,adams_PA,0.083,8430,1.6,SNAP,1.85,Other Nutrition Program,0.53,0.051,0.419,5110000,3.55,0.145,3040,0.64,0.36,17301,39.88,-76.98,72118,2760,5271,29009,12744,5827,9951,6556,102336,95109,7227,102336,98810,3526,39527,4720,7673,6084,10395,7200,1939,1516,101040,21818,20980,838,59834,54478,5356,19388,19274,114,102336,94224,1192,0,1001,0,3024,2895
0500000US42003,1208195,246436,97.89073025045042,2.1092697495495787,743270,94.88947488799494,5.1105251120050585,218489,99.77161321622599,0.22838678377401148,2017,PA,allegheny,allegheny_PA,0.131,161070,1.6,SNAP,1.85,Other Nutrition Program,0.514,0.031,0.455,86071000,3.13,0.163,37930,0.59,0.41,15006,40.54,-79.83,884094,15317,33629,238512,143201,87669,210333,155433,1223048,1197401,25647,1223048,1186400,36648,537381,87067,101085,86087,119542,75970,31363,36267,1208195,246436,241238,5198,743270,705285,37985,218489,217990,499,1223048,974521,154620,1710,46876,437,5521,39363
0500000US42005,65109,13330,99.42235558889723,0.5776444111027756,38166,94.65230833726353,5.347691662736468,13613,100,0,2017,PA,armstrong,armstrong_PA,0.119,7960,1.6,SNAP,1.85,Other Nutrition Program,0.607,0.039,0.354,3625000,2.67,0.19,2480,0.73,0.27,15618,40.52,-79.47,48197,1028,4015,23372,7311,5086,5096,2289,65642,65444,198,65642,65582,60,26712,5665,6181,4212,5930,3632,576,516,65109,13330,13253,77,38166,36125,2041,13613,13613,0,null,null,null,null,null,null,null,null
0500000US42007,164937,34589,98.99389979473243,1.0061002052675707,95502,95.00115180833909,4.998848191660907,34846,99.50352981690868,0.4964701830913161,2017,PA,beaver,beaver_PA,0.117,19680,1.6,SNAP,1.85,Other Nutrition Program,0.528,0.056,0.416,9482000,2.82,0.171,5660,0.7,0.31,15001,40.61,-80.25,121242,1628,5133,48334,24400,12947,19078,9722,166140,163515,2625,166140,165400,740,71005,12806,13158,12591,16737,11059,2738,1916,164937,34589,34241,348,95502,90728,4774,34846,34673,173,166140,149367,9726,273,716,224,609,5225
0500000US42009,48066,10205,92.562469377756,7.437530622243998,27232,93.08901292596946,6.910987074030553,10629,99.93414244049299,0.06585755950700913,2017,PA,bedford,bedford_PA,0.112,5470,1.6,SNAP,1.85,Other Nutrition Program,0.626,0.046,0.327,3232000,3.46,0.18,1780,0.77,0.23,15521,40.19,-78.62,35182,1236,3038,18581,4138,3109,3173,1907,48480,48045,435,48480,48480,0,19464,3891,4379,3710,4406,2447,526,105,48066,10205,9446,759,27232,25350,1882,10629,10622,7,null,null,null,null,null,null,null,null
0500000US42011,412502,101035,94.96610085613895,5.0338991438610385,242596,92.26120793417863,7.7387920658213645,68871,99.70815001960186,0.29184998039813564,2017,PA,berks,berks_PA,0.093,38670,1.6,SNAP,1.85,Other Nutrition Program,0.654,0.027,0.319,20384000,3.09,0.161,15220,0.69,0.31,18011,40.5,-75.6,282963,14800,23691,104534,49980,22491,44019,23448,417854,329901,87953,417854,399447,18407,155154,20081,28541,27128,39418,24529,9122,6335,412502,101035,95949,5086,242596,223822,18774,68871,68670,201,417854,339051,27140,2530,6194,0,19329,23610
0500000US42013,122070,27055,96.42949547218629,3.570504527813713,71601,93.43724249661317,6.562757503386825,23414,99.5472794054839,0.45272059451610147,2017,PA,blair,blair_PA,0.124,15460,1.6,SNAP,1.85,Other Nutrition Program,0.612,0.032,0.355,8009000,3.04,0.184,4740,0.7,0.3,16601,40.5,-78.4,88809,2147,5807,37759,15754,8721,13188,5433,123457,121901,1556,123457,122868,589,51885,11205,10995,10756,10630,5509,1582,1208,122070,27055,26089,966,71601,66902,4699,23414,23308,106,123457,117516,1839,86,506,0,748,2762
0500000US42015,60269,14048,91.33684510250569,8.663154897494305,33866,88.9121833106951,11.087816689304908,12355,98.37312828814245,1.6268717118575475,2017,PA,bradford,bradford_PA,0.111,6820,1.6,SNAP,1.85,Other Nutrition Program,0.634,0.043,0.323,3269000,2.81,0.178,2410,0.79,0.21,16910,41.7,-76.82,42935,1550,3596,19982,6396,3832,5124,2455,60853,59976,877,60853,60756,97,24779,4225,6694,4328,5451,2693,865,523,60269,14048,12831,1217,33866,30111,3755,12355,12154,201,60853,58914,135,24,495,29,169,1087
0500000US42017,623079,136848,97.61925640126272,2.3807435987372854,374725,94.28380812595904,5.716191874040963,111506,99.96412749089735,0.035872509102649185,2017,PA,bucks,bucks_PA,0.08,50200,1.6,SNAP,1.85,Other Nutrition Program,0.402,0.033,0.565,29241000,3.41,0.128,16920,0.43,0.57,18039,40.55,-75.24,448774,8552,18287,124785,77873,33612,108643,77022,628341,594414,33927,628341,609225,19116,239671,22601,30514,30714,53685,43729,25613,32815,623079,136848,133590,3258,374725,353305,21420,111506,111466,40,628341,552398,26163,926,31060,0,7345,10449
0500000US42019,185139,40517,98.9658661796283,1.0341338203716959,111195,94.65353657988219,5.346463420117812,33427,100,0,2017,PA,butler,butler_PA,0.094,17540,1.6,SNAP,1.85,Other Nutrition Program,0.442,0.045,0.513,9173000,3.06,0.144,5530,0.49,0.51,16001,40.86,-79.89,132893,1545,5474,42457,21188,14023,31664,16542,187108,184257,2851,187108,185412,1696,75513,9537,11248,11462,19053,13030,5888,5295,185139,40517,40098,419,111195,105250,5945,33427,33427,0,187108,179865,1322,28,2277,59,95,3462
0500000US42021,130092,27146,98.60752965446106,1.3924703455389376,74356,93.83102910323309,6.168970896766905,28590,99.35641832808675,0.6435816719132564,2017,PA,cambria,cambria_PA,0.13,17690,1.6,SNAP,1.85,Other Nutrition Program,0.576,0.041,0.383,9123000,3.02,0.203,5330,0.69,0.31,15714,40.66,-78.78,95164,2210,6257,42688,13065,10699,13073,7172,133054,130905,2149,133054,132338,716,56023,11283,13190,10102,13242,5392,1724,1090,130092,27146,26768,378,74356,69769,4587,28590,28406,184,133054,124342,4820,76,875,0,742,2199
0500000US42025,62946,12990,97.4133949191686,2.5866050808314087,37547,95.41374810237835,4.586251897621647,12409,100,0,2017,PA,carbon,carbon_PA,0.11,7020,1.6,SNAP,1.85,Other Nutrition Program,0.613,0.04,0.347,3489000,2.91,0.191,2410,0.76,0.24,18012,40.84,-75.57,47267,1462,2996,21803,8540,5598,4693,2175,63853,60880,2973,63853,63406,447,26213,4983,4971,5113,6206,3794,973,173,62946,12990,12654,336,37547,35825,1722,12409,12409,0,null,null,null,null,null,null,null,null
0500000US42027,157116,30144,95.35894373673037,4.641056263269639,105231,95.37778791420779,4.622212085792209,21741,99.54003955659813,0.4599604434018674,2017,PA,centre,centre_PA,0.13,20940,1.6,SNAP,1.85,Other Nutrition Program,0.546,0.018,0.437,12709000,3.56,0.145,3550,0.63,0.37,16677,40.79,-78.21,98303,2066,4218,27528,11861,7930,23959,20741,162660,157791,4869,162660,152893,9767,58629,10193,11354,9297,13417,8052,3090,3226,157116,30144,28745,1399,105231,100367,4864,21741,21641,100,162660,141962,6749,148,11077,0,570,2154
0500000US42029,514408,125846,95.96173100456113,4.0382689954388695,309317,92.6373267553998,7.3626732446002,79245,99.35768818221969,0.6423118177803016,2017,PA,chester,chester_PA,0.077,39480,1.6,SNAP,1.85,Other Nutrition Program,0.435,0.029,0.536,26166000,3.88,0.121,14480,0.45,0.55,19087,40.06,-75.4,353899,9543,14108,78569,45025,21625,109477,75552,519293,480064,39229,519293,491856,27437,189506,14330,22577,19050,41349,39277,23408,29515,514408,125846,120764,5082,309317,286543,22774,79245,78736,509,519293,443075,29921,355,29680,64,6349,9849
0500000US42031,38093,7866,92.91889143147725,7.081108568522756,22901,88.83454870966332,11.165451290336668,7326,100,0,2017,PA,clarion,clarion_PA,0.134,5200,1.6,SNAP,1.85,Other Nutrition Program,0.61,0.041,0.349,2337000,2.63,0.195,1420,0.72,0.28,16028,40.98,-79.61,26716,827,1930,12747,3225,2222,3318,2447,38458,37770,688,38458,38089,369,15176,3486,3211,2751,3679,1413,289,347,38093,7866,7309,557,22901,20344,2557,7326,7326,0,38458,37519,237,154,171,0,0,377
0500000US42033,74416,15174,97.82522736259392,2.1747726374060896,43909,91.22731102962946,8.772688970370538,15333,100,0,2017,PA,clearfield,clearfield_PA,0.123,9890,1.6,SNAP,1.85,Other Nutrition Program,0.621,0.051,0.328,4929000,2.92,0.202,3030,0.82,0.18,15721,40.81,-78.78,59076,2956,4647,28386,7743,5152,7075,3117,79685,78270,1415,79685,77786,1899,29098,5948,6205,5806,7388,2482,765,504,74416,15174,14844,330,43909,40057,3852,15333,15333,0,79685,75051,3088,341,305,0,108,792
0500000US42035,38501,8857,87.67076888336909,12.329231116630913,22777,91.8909426175528,8.109057382447206,6867,100,0,2017,PA,clinton,clinton_PA,0.134,5280,1.6,SNAP,1.85,Other Nutrition Program,0.594,0.058,0.347,2809000,3.12,0.204,1630,0.79,0.21,16822,41.07,-77.58,25254,988,2157,11668,3513,2195,3021,1712,38998,38423,575,38998,38898,100,13910,3280,2959,2808,2626,1809,319,109,38501,8857,7765,1092,22777,20930,1847,6867,6867,0,null,null,null,null,null,null,null,null
0500000US42037,65184,13445,99.04797322424693,0.9520267757530682,39922,95.38349782075046,4.616502179249537,11817,100,0,2017,PA,columbia,columbia_PA,0.126,8370,1.6,SNAP,1.85,Other Nutrition Program,0.583,0.032,0.384,4342000,3.04,0.178,2110,0.68,0.33,17814,41.19,-76.38,43858,525,3306,18861,6875,4028,5704,4559,65932,64111,1821,65932,65521,411,26584,4801,5887,4510,6890,2569,1149,778,65184,13445,13317,128,39922,38079,1843,11817,11817,0,65932,63106,1371,0,629,0,131,695
0500000US42039,84713,18469,89.29016189290162,10.709838107098381,49226,90.75894852313819,9.241051476861822,17018,99.00105770360794,0.9989422963920555,2017,PA,crawford,crawford_PA,0.123,10690,1.6,SNAP,1.85,Other Nutrition Program,0.635,0.045,0.32,5295000,2.9,0.187,3450,0.79,0.22,16110,41.5,-80.37,60553,2598,4349,28763,8447,3437,8853,4106,86159,85062,1097,86159,85542,617,36050,6828,7485,6958,9281,3511,833,1154,84713,18469,16491,1978,49226,44677,4549,17018,16848,170,86159,82305,2104,152,335,131,259,873
0500000US42041,242836,54949,95.22284299987261,4.777157000127391,144680,92.25946917334808,7.740530826651922,43207,99.63200407341402,0.3679959265859699,2017,PA,cumberland,cumberland_PA,0.094,23080,1.6,SNAP,1.85,Other Nutrition Program,0.455,0.054,0.491,12648000,3.21,0.141,7050,0.61,0.4,17001,40.24,-76.92,175140,4332,8616,53737,27640,15386,37260,28169,250066,240361,9705,250066,242489,7577,98242,9845,17242,16192,25247,17307,7058,5351,242836,54949,52324,2625,144680,133481,11199,43207,43048,159,250066,219512,9314,479,10958,28,2805,6970
0500000US42043,272525,63897,96.37385166752742,3.6261483324725727,164041,92.57685578605349,7.423144213946513,44587,99.32940094646422,0.670599053535784,2017,PA,dauphin,dauphin_PA,0.129,35310,1.6,SNAP,1.85,Other Nutrition Program,0.576,0.02,0.403,18990000,3.15,0.164,10060,0.63,0.38,17005,40.6,-76.8,191345,5196,11752,70381,33523,14696,33258,22539,275710,250330,25380,275710,266211,9499,110764,15991,17010,20450,29585,17114,5938,4676,272525,63897,61580,2317,164041,151864,12177,44587,44288,299,275710,194341,56338,567,11771,0,4360,8333
0500000US42045,556749,132719,98.16228271762144,1.8377172823785592,336048,94.18089082512023,5.819109174879779,87982,99.80677865927122,0.19322134072878544,2017,PA,delaware,delaware_PA,0.123,69250,1.6,SNAP,1.85,Other Nutrition Program,0.477,0.034,0.489,42777000,3.62,0.147,18380,0.56,0.44,19003,40,-75.29,383800,9007,15139,114718,62604,27675,86594,68063,564696,543202,21494,564696,534583,30113,205461,24313,32971,26972,46062,34659,17614,22870,556749,132719,130280,2439,336048,316493,19555,87982,87812,170,564696,385543,119536,391,32927,665,8919,16715
0500000US42047,29861,6148,97.44632400780742,2.553675992192583,17436,95.71002523514568,4.289974764854324,6277,100,0,2017,PA,elk,elk_PA,0.1,3090,1.6,SNAP,1.85,Other Nutrition Program,0.572,0.071,0.357,1723000,3.27,0.166,1010,0.75,0.25,15821,41.31,-78.33,22176,583,834,10255,3344,2425,3387,1348,30197,30059,138,30197,30165,32,13456,2197,2596,3360,2797,1507,731,268,29861,6148,5991,157,17436,16688,748,6277,6277,0,null,null,null,null,null,null,null,null
0500000US42049,268124,62274,97.55596235989337,2.4440376401066257,160434,92.99899023897677,7.001009761023225,45416,98.93209441606481,1.067905583935177,2017,PA,erie,erie_PA,0.139,38590,1.6,SNAP,1.85,Other Nutrition Program,0.612,0.032,0.356,19845000,3.01,0.197,11930,0.73,0.27,16401,41.88,-80.36,187649,6145,11459,71942,29233,18079,32628,18163,274541,262776,11765,274541,267833,6708,108458,20653,23559,17504,25855,13107,4228,3552,268124,62274,60752,1522,160434,149202,11232,45416,44931,485,274541,236901,19165,916,4838,47,3955,8719
0500000US42051,127985,26424,97.10868907054193,2.8913109294580686,75686,93.12290251829928,6.877097481700711,25875,99.48212560386473,0.5178743961352656,2017,PA,fayette,fayette_PA,0.146,19430,1.6,SNAP,1.85,Other Nutrition Program,0.667,0.029,0.304,9640000,2.91,0.226,5860,0.81,0.19,15401,39.89,-79.72,96474,2822,8369,45231,14875,7728,12661,4788,131504,129961,1543,131504,130714,790,53256,11635,12855,7883,12926,6150,832,975,127985,26424,25660,764,75686,70481,5205,25875,25741,134,131504,121719,5884,0,333,180,372,3016
0500000US42055,152849,36117,92.38308829637013,7.616911703629869,87942,91.63198471719997,8.368015282800027,28790,100,0,2017,PA,franklin,franklin_PA,0.103,15740,1.6,SNAP,1.85,Other Nutrition Program,0.554,0.054,0.392,7798000,2.9,0.159,5530,0.71,0.29,17201,39.93,-77.65,108529,3758,8842,44609,16821,8780,14342,11377,154234,145306,8928,154234,151469,2765,60979,7758,10948,11357,17298,8732,3239,1647,152849,36117,33366,2751,87942,80583,7359,28790,28790,0,154234,143122,6753,302,1250,0,1004,1803
0500000US42059,34251,7559,98.10821537240376,1.8917846275962429,20180,94.5193260654113,5.480673934588701,6512,100,0,2017,PA,greene,greene_PA,0.126,4690,1.6,SNAP,1.85,Other Nutrition Program,0.538,0.031,0.431,2185000,2.73,0.195,1400,0.67,0.33,15310,39.82,-80.45,26289,1464,2798,11162,3762,2559,3325,1219,36770,36237,533,36770,36595,175,13892,2480,3319,2510,3143,1547,601,292,34251,7559,7416,143,20180,19074,1106,6512,6512,0,null,null,null,null,null,null,null,null
0500000US42061,41380,9498,98.47336281322384,1.5266371867761634,23007,94.23653670621984,5.763463293780154,8875,98.94084507042254,1.059154929577465,2017,PA,huntingdon,huntingdon_PA,0.125,5700,1.6,SNAP,1.85,Other Nutrition Program,0.57,0.056,0.374,3132000,3.22,0.19,1640,0.81,0.19,16611,40.55,-78.1,32132,1068,2508,15677,4810,2623,3607,1839,45491,44602,889,45491,44652,839,15097,2503,3812,2268,4279,1399,645,191,41380,9498,9353,145,23007,21681,1326,8875,8781,94,45491,41656,2404,12,187,0,473,759
0500000US42063,83599,17633,87.13208189190722,12.86791810809278,50491,92.47786734269474,7.522132657305263,15475,99.92245557350566,0.07754442649434572,2017,PA,indiana,indiana_PA,0.133,11550,1.6,SNAP,1.85,Other Nutrition Program,0.615,0.025,0.36,5951000,3.02,0.186,2930,0.79,0.21,15681,40.48,-79.44,55222,1783,3546,23393,7397,5679,7998,5426,84953,83874,1079,84953,83770,1183,33664,6766,7943,6193,7555,3352,1174,681,83599,17633,15364,2269,50491,46693,3798,15475,15463,12,84953,80324,1830,7,1218,11,264,1299
0500000US42065,43271,10043,86.51797271731554,13.482027282684456,24704,90.75048575129534,9.249514248704664,8524,100,0,2017,PA,jefferson,jefferson_PA,0.12,5330,1.6,SNAP,1.85,Other Nutrition Program,0.624,0.065,0.311,2416000,2.66,0.189,1780,0.8,0.2,15711,41.01,-78.96,31007,1181,2894,15571,3602,2868,3405,1486,43804,43405,399,43804,43705,99,17033,3925,3987,3058,3858,1666,357,182,43271,10043,8689,1354,24704,22419,2285,8524,8524,0,null,null,null,null,null,null,null,null
0500000US42067,24272,5957,93.03340607688433,6.966593923115662,13707,87.2692784708543,12.730721529145692,4608,96.80989583333334,3.1901041666666665,2017,PA,juniata,juniata_PA,0.108,2630,1.6,SNAP,1.85,Other Nutrition Program,0.646,0.051,0.303,1451000,3.23,0.177,980,0.79,0.21,17014,40.65,-77.1,17223,1201,1771,8779,1945,1149,1587,791,24514,23637,877,24514,24147,367,9116,1678,2469,1545,1789,1454,120,61,24272,5957,5542,415,13707,11962,1745,4608,4461,147,null,null,null,null,null,null,null,null
0500000US42069,206732,45382,99.69811819664184,0.3018818033581596,122359,94.00207585874352,5.997924141256466,38991,99.49988458875126,0.5001154112487497,2017,PA,lackawanna,lackawanna_PA,0.122,25940,1.6,SNAP,1.85,Other Nutrition Program,0.61,0.038,0.352,14283000,3.23,0.182,7790,0.71,0.29,18403,41.5,-75.53,148344,3944,7998,55500,25524,12140,27390,15848,210761,194953,15808,210761,202965,7796,86213,16833,19769,12810,18646,11947,3240,2968,206732,45382,45245,137,122359,115020,7339,38991,38796,195,210761,193469,5588,96,5881,89,1222,4416
